"TIMESTAMP","RECORD","FC_mass","FC_QC","FC_samples","LE","LE_QC","LE_samples","H","H_QC","H_samples","NETRAD","G","SG","energy_closure","poor_enrg_clsur","Bowen_ratio","TAU","TAU_QC","USTAR","TSTAR","TKE","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","e_amb","e_sat_amb","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","e","e_sat","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","e_probe","e_sat_probe","H2O_density_probe","PA","VPD","TA_1_1_4","Ux","Ux_SIGMA","Uy","Uy_SIGMA","Uz","Uz_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WD_SONIC","WD_SIGMA","WD","WS_MAX","CO2_density","CO2_density_SIGMA","H2O_density","H2O_density_SIGMA","CO2_sig_strgth_Min","H2O_sig_strgth_Min","P","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","T_nr","R_LW_in_meas","R_LW_out_meas","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","TS_1_1_1","TS_1_1_2","SWC_1_1_1","SWC_1_1_2","TS_CS65X_1_1_1","TS_CS65X_1_1_2","cs65x_ec_1_1_1","cs65x_ec_1_1_2","G_plate_1_1_1","G_plate_1_1_2","G_1_1_1","G_1_1_2","SG_1_1_1","SG_1_1_2","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","UPWND_DIST_INTRST","FP_DIST_INTRST","FP_EQUATION"
"TS","RN","mg m-2 s-1","Grade","samples","W m-2","Grade","samples","W m-2","grade","samples","W m-2","W m-2","W m-2","fraction","","fraction","kg m-1 s-2","grade","m s-1","deg C","m2 s-2","deg C","%","deg C","kPa","kPa","deg C","%","deg C","kPa","kPa","deg C","%","deg C","kPa","kPa","g/m^3","kPa","hPa","deg C","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","deg C","deg C","Decimal degrees","m s-1","m s-1","decimal degrees","decimal degrees","decimal degrees","m s-1","mg m-3","mg m-3","g m-3","g m-3","fraction","fraction","mm","%","W m-2","W m-2","W m-2","W m-2","Klvin","W m-2","W m-2","decimal degrees","decimal degrees","decimal degrees","decimal degrees","adimensional","fraction","deg C","deg C","%","%","deg C","deg C","dS m-1","dS m-1","W m-2","W m-2","W m-2","W m-2","","","m","m","m","m","m","%","authors"
"","","Smp","Smp","Tot","Smp","Smp","Tot","Smp","Smp","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min","Min","Tot","Smp","Avg","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-03-11 02:00:00",2368,0.008435898,3,36000,4.150124,3,36000,-37.21762,3,36000,-104.2581,-19.28038,-8.077839,0.3891313,"FALSE",-8.967835,0.0810898,1,0.2801887,0.1277417,0.642129,12.12042,25.22844,-7.197661,0.357792,1.419181,13.08141,23.77396,-7.154054,0.3589955,1.511844,12.09048,27.36039,-6.164756,0.3873191,1.416317,2.942315,84.70403,11.52848,12.03925,4.346987,0.8385711,-1.811316,0.6552092,0.1902803,0.3895605,13.4682,0.513552,227,4.752047,4.709259,337.3793,7.686066,249.6207,10.09542,667.1371,1.367233,2.717736,0.01976908,0.9347203,0.9145278,0,0,-5.428769,0.5025248,273.6028,371.9296,284.7298,-99.1805,-0.8536775,25.74834,-52.61223,-164.6139,-3.654081,"NAN",0,13.0414,11.55985,4.712639,3.093694,12.58501,12.15698,0.02264083,0.01604,-10.86792,-11.53715,-16.14855,-22.4122,-5.280628,-10.87505,35.36789,102.1437,51.05033,38.55973,266.4175,98.2907,"Kljun et al"
"2026-03-11 03:00:00",2369,0.01388697,3,36000,0.327466,7,36000,-33.8512,3,36000,-101.4096,-22.4711,-8.688112,0.4246815,"FALSE",-103.3732,0.06178187,1,0.2437017,0.1326335,0.5082268,10.3683,29.12919,-6.842199,0.3677312,1.263431,11.31492,27.44818,-6.798844,0.368958,1.345772,10.36347,31.19998,-5.949533,0.3937503,1.263038,3.009435,84.79244,9.768141,10.31538,3.353268,0.6691691,-1.821393,0.6779455,0.1278655,0.3302364,11.70966,0.4589335,227,3.86612,3.816016,331.4907,9.221059,255.5093,7.000812,670.569,1.025277,2.810525,0.03297543,0.9348232,0.914682,0,0,-5.420167,0.6090151,267.2142,362.5947,282.9219,-96.19246,-0.8120295,46.15179,-45.6623,-149.6107,-3.637855,"NAN",0,12.77957,10.94716,4.658542,3.092153,12.25617,11.67353,0.02225014,0.01563889,-13.16884,-14.39713,-18.43543,-26.50676,-5.266587,-12.10964,36.16183,104.8838,52.27785,39.47849,266.4175,98.12971,"Kljun et al"
"2026-03-11 04:00:00",2370,0.01552932,3,36000,1.623173,4,36000,-31.44357,3,36000,-99.59043,-27.80321,-10.69075,0.4153999,"FALSE",-19.37167,0.0262505,4,0.1584523,0.1885337,0.5790756,9.239693,31.08793,-6.975888,0.3639635,1.171242,10.19335,29.2736,-6.932097,0.3651907,1.249148,9.227854,33.28024,-6.09715,0.3893336,1.170286,2.987598,84.87923,8.839575,9.177904,2.489791,0.6162713,-1.283609,0.8526906,0.09705616,0.2264504,10.58208,0.5482708,227,2.918014,2.801201,332.7267,16.20644,254.2733,5.931089,672.8104,1.448622,2.792803,0.02271346,0.934882,0.9146602,0,0,-5.384276,0.8759925,262.288,355.6181,281.5724,-94.23293,-0.9027672,61.54705,-36.12936,-134.6083,-3.621363,"NAN",0,12.44111,10.19378,4.649875,3.047055,11.87512,11.1554,0.02185847,0.01522903,-16.63869,-17.58623,-23.86796,-31.73846,-7.229269,-14.15223,44.44122,2288.884,225.4966,131.4516,266.4175,59.14622,"KormannMeixner"
"2026-03-11 05:00:00",2371,0.003323285,9,36000,0.797255,9,36000,-11.02071,9,36000,-98.36781,-31.05762,-10.87104,0.1518858,"FALSE",-13.82333,0.005095225,9,0.06964985,0.1496582,0.1591271,8.298409,32.01662,-7.418302,0.3517688,1.098868,9.275359,30.08622,-7.373455,0.3529879,1.174286,8.276501,34.37439,-6.514196,0.3771137,1.097247,2.903602,84.97559,8.21298,8.216524,1.98408,0.4416034,-1.04685,0.3266878,0.05874772,0.1285131,9.649453,0.4551401,227,2.259501,2.243322,332.1827,6.854134,254.8173,4.472975,674.6255,1.091095,2.70825,0.03086699,0.934826,0.9147187,0,0,-5.238441,1.061311,257.2775,349.3456,280.3612,-93.14864,-1.080581,73.56122,-25.22646,-119.6055,-3.605025,"NAN",0,12.07022,9.381318,4.609861,3.041778,11.42741,10.58931,0.02138417,0.01481639,-19.77271,-20.60044,-26.08048,-36.03476,-6.307767,-15.43431,154.9841,5487.613,878.4521,496.1089,266.4175,22.65824,"KormannMeixner"
"2026-03-11 06:00:00",2372,0.00284883,9,36000,0.4033406,9,36000,-14.93293,9,36000,-95.79294,-36.30451,-13.2125,0.2442423,"FALSE",-37.02313,0.007033244,9,0.08163492,0.1722027,0.1700847,7.313392,33.04219,-7.879394,0.3394267,1.027566,8.268588,31.0738,-7.835557,0.340581,1.096944,7.265437,35.55638,-6.972432,0.3640611,1.024189,2.813213,85.07178,7.563625,7.215244,2.369441,0.4506046,-0.921369,0.342885,0.07978283,0.1398379,8.627759,0.4384477,227,2.560075,2.542273,338.7512,6.754476,248.2488,4.83324,676.7869,1.073232,2.622407,0.0199394,0.93444,0.9143274,0,0,-4.890135,1.243427,254.6914,344.3508,279.3471,-90.69036,-1.030985,83.70396,-13.65703,-104.6027,-3.588692,"NAN",0,11.59345,8.469119,4.570222,3.004902,10.92367,9.935043,0.02090444,0.01435472,-22.69343,-23.49059,-34.47882,-38.1302,-11.78539,-14.6396,138.7562,5478.121,790.1602,445.6597,266.4175,25.59082,"KormannMeixner"
"2026-03-11 07:00:00",2373,0.003595173,1,36000,2.719444,1,36000,-28.59943,1,36000,-89.76659,-27.95054,-6.820173,0.4186613,"FALSE",-10.51665,0.03301956,1,0.1765743,0.1519612,0.228295,6.712258,32.90546,-8.466246,0.3244076,0.9859852,7.639675,30.99123,-8.423799,0.3254808,1.050881,6.707209,35.48526,-7.497075,0.3497253,0.9856274,2.707816,85.19302,7.254005,6.679511,3.159164,0.470993,-1.307007,0.4274753,0.1059338,0.2280799,7.981609,0.3950194,227,3.441629,3.418845,337.5241,6.590429,249.4759,5.910125,679.5059,1.263508,2.511744,0.07336497,0.9342819,0.9141349,0,13.70488,3.358032,2.479936,252.8858,343.5305,279.1329,-91.43717,-0.7924933,93.06131,-1.724586,-89.60011,-3.572197,"NAN",0.3791667,11.05047,7.895301,4.563583,2.968694,10.44029,9.291898,0.02042319,0.01390805,-20.80001,-21.46072,-28.70454,-27.19654,-7.904527,-5.735819,47.39294,2168.694,229.0972,135.3136,266.4175,58.86738,"KormannMeixner"
"2026-03-11 08:00:00",2374,-0.004543676,7,36000,6.153086,7,36000,-5.359132,7,36000,11.18468,-10.53352,5.940377,0.03655705,"FALSE",-0.8709666,0.02374137,3,0.1496105,0.03356143,0.3280725,6.885154,30.47825,-9.302652,0.3037997,0.9984005,7.542368,29.18774,-9.27276,0.3045125,1.043829,6.67242,33.23204,-8.376421,0.3265978,0.9833613,2.529105,85.30413,7.393164,6.682404,2.180909,0.7237862,-1.168235,0.3145607,0.07931318,0.1825652,7.861808,0.3314265,227,2.50455,2.474108,331.8236,8.930203,255.1764,4.377456,680.9886,0.9489338,2.350758,0.04455278,0.9343264,0.9141998,0,21.37457,134.3194,27.67243,252.1642,347.6265,279.8824,-95.90468,-0.4423714,102.4834,9.872772,-74.5971,-3.555954,5.296643,1,10.62452,8.081419,4.517708,2.959639,10.08324,8.851583,0.02006597,0.01360903,-17.08359,-15.86421,-27.85659,6.789541,-10.773,22.65375,37.69318,1074.32,149.7964,93.41872,266.4175,69.91351,"KormannMeixner"
"2026-03-11 09:00:00",2375,-0.001384512,1,36000,16.90547,1,36000,59.55512,1,36000,214.9412,26.97453,23.18025,0.4067774,"FALSE",3.522831,0.03428855,1,0.1800394,-0.310765,0.267885,8.145989,28.32362,-9.127989,0.3080017,1.087592,8.588812,27.52626,-9.107893,0.3084933,1.121099,7.842656,30.55314,-8.421371,0.3254435,1.065398,2.509628,85.43027,8.12606,7.830515,2.406799,0.4724869,-1.408509,0.4896705,0.1103526,0.2697201,8.913074,0.4686171,227,2.830274,2.788654,329.663,9.822439,257.337,4.766047,683.382,1.055231,2.372566,0.04875758,0.9355901,0.9155127,0,20.17649,405.5223,81.84186,255.6219,364.3611,283.0112,-108.246,0.4931502,112.7873,21.06277,-59.59459,-3.539516,2.381998,1,10.19386,10.42212,4.505875,2.972139,9.907819,9.034967,0.0200275,0.01368625,-2.082621,9.671184,-3.851468,57.80053,-1.768847,48.12934,32.355,240.8233,72.53678,52.49717,266.4175,91.31885,"KormannMeixner"
"2026-03-11 10:00:00",2376,0.02423343,3,36000,22.13085,3,36000,116.7542,3,36000,376.6603,62.40342,32.9601,0.4419473,"TRUE",5.27563,0.06727861,2,0.252663,-0.4357224,1.322413,9.358435,26.58794,-8.896992,0.313632,1.180924,9.958999,25.60253,-8.869817,0.3143116,1.230845,9.225814,28.49199,-8.123281,0.3330878,1.170598,2.556026,85.53367,9.165339,9.266337,3.501195,1.076659,-0.568785,1.176573,0.1459614,0.318287,10.29069,0.8697583,227,3.76273,3.547102,350.7727,19.39037,236.2273,7.452591,682.2206,1.768565,2.405614,0.05472824,0.9346962,0.9143712,0,20.04299,614.5859,123.1381,259.5827,374.3702,284.7224,-113.1657,1.621804,124.9205,31.38218,-44.59175,-3.523123,1.629134,1,10.31192,13.46675,4.541444,3.027541,10.16788,10.15468,0.02047125,0.01439472,19.25657,39.63008,25.22219,99.58466,5.965615,59.95458,38.25029,105.6539,54.38808,41.16362,266.4175,99.84356,"Kljun et al"
"2026-03-11 11:00:00",2377,0.07965401,1,36000,24.50037,1,36000,200.2279,1,36000,498.6691,78.78607,28.10267,0.5352163,"TRUE",8.172442,0.06737851,6,0.253527,-0.7488019,2.554002,10.95782,21.79186,-10.08708,0.2857583,1.31459,11.67099,20.85484,-10.05532,0.2864908,1.380412,10.94977,23.71844,-9.010357,0.3108927,1.31406,2.371326,85.58861,10.93921,10.99458,4.805043,1.705282,-1.208957,1.419816,0.1711404,0.4291185,11.97506,1.072495,227,5.196565,4.954805,345.8775,17.47106,241.1225,10.80451,680.1195,2.255484,2.179584,0.0891559,0.9297733,0.9097139,0,19.97187,772.0187,154.1895,264.4432,383.6033,286.3092,-116.6816,2.478539,139.9899,40.08967,-29.58889,-3.506806,1.313399,1,10.78026,16.40022,4.577264,3.076125,10.89386,11.59224,0.02138125,0.01540861,37.34113,64.02568,49.54871,108.0234,12.20757,43.99776,30.53552,84.38184,43.41603,32.85966,266.4175,99.86084,"Kljun et al"
"2026-03-11 12:00:00",2378,0.07653806,1,36000,27.00994,1,36000,248.227,1,36000,569.3314,88.51707,26.42025,0.5724393,"TRUE",9.190211,0.1430024,1,0.3698789,-0.6381705,2.542628,11.74759,19.6036,-10.73495,0.2713367,1.384533,12.53454,18.68707,-10.7002,0.2721037,1.461186,11.85443,21.54524,-9.44753,0.3003474,1.394293,2.283513,85.61092,11.89082,11.87467,5.892478,1.543397,-0.6648123,1.579145,0.2256668,0.4576938,12.82398,1.08023,227,6.152552,5.929869,353.5629,15.40994,233.4371,15.15944,678.7825,2.406562,2.063726,0.04594234,0.931739,0.9116228,0,19.93401,862.9357,172.0182,266.5555,388.1415,287.0486,-118.5183,3.067738,158.816,46.11286,-14.58646,-3.490326,1.171856,1,11.57291,18.81493,4.633764,3.126083,11.88116,12.93666,0.02243861,0.01649597,47.65939,76.53425,63.48367,113.5505,15.82428,37.01622,38.83613,107.2915,55.22513,41.79676,266.4175,99.83343,"Kljun et al"
"2026-03-11 13:00:00",2379,0.08994639,1,36000,25.79205,1,36000,299.5891,1,36000,587.0588,76.82421,10.2421,0.6377088,"TRUE",11.61556,0.218824,1,0.4580598,-0.6233672,3.03052,12.38712,18.16103,-11.169,0.2621239,1.444293,13.24469,17.24822,-11.13138,0.2629282,1.531467,12.57371,20.11591,-9.720301,0.2939747,1.461983,2.229444,85.63228,12.68539,12.58785,6.756112,1.726287,0.9220669,1.687872,0.2209862,0.4817268,13.52493,1.199814,227,7.038829,6.818757,7.771619,14.32246,219.2284,13.533,677.4557,2.622535,1.989203,0.04438617,0.9318406,0.9111757,0,20.02935,886.8392,177.6268,268.245,390.3986,287.4147,-118.7974,3.356183,180.6226,48.23944,0.4166974,-3.474038,1.131877,1,12.45554,20.04139,4.695389,3.156389,12.94919,13.92709,0.02336542,0.01747833,51.99972,81.16451,68.77351,84.87491,16.7738,3.710407,44.045,121.701,62.64155,47.40894,266.4175,99.7732,"Kljun et al"
"2026-03-11 14:00:00",2380,0.08370799,1,36000,26.86963,1,36000,271.7469,1,36000,544.096,59.036,-3.577471,0.6156281,"TRUE",10.11353,0.1227342,3,0.3433205,-0.7555937,2.887223,12.89808,17.50995,-11.20502,0.2613753,1.493667,13.67352,16.71443,-11.17106,0.262102,1.574862,13.01252,19.56898,-9.7047,0.2943432,1.50478,2.228793,85.62882,13.1276,13.03907,5.285797,1.810976,-0.6971426,1.508326,0.1972684,0.4687917,13.95334,1.201459,227,5.559882,5.331575,352.4866,16.41389,234.5134,11.47041,676.5449,2.636847,1.979953,0.04421658,0.9310473,0.9104534,0,20.27331,840.0405,170.2827,270.3389,396.0005,288.4372,-122.2433,3.418336,202.3411,45.90223,15.41932,-3.45761,1.176336,1,13.32178,19.33446,4.753347,3.171986,13.9838,14.60692,0.02422569,0.01799236,53.76305,71.4639,70.33844,47.73357,16.57539,-23.73033,36.09083,99.70716,51.31816,38.8401,266.4175,99.84846,"Kljun et al"
"2026-03-11 15:00:00",2381,0.0883618,1,36000,22.6653,1,36000,253.8914,1,36000,443.3436,52.2989,5.570827,0.7072252,"TRUE",11.20177,0.1896945,3,0.4272501,-0.5684367,3.446862,13.39721,16.45427,-11.57924,0.2536925,1.543011,14.29475,15.59069,-11.54014,0.2544996,1.638749,13.55931,18.51538,-9.957334,0.2885387,1.559336,2.180713,85.61749,13.84249,13.59425,6.198815,1.907566,-0.4021096,1.738252,0.24157,0.4831095,14.56717,1.076847,227,6.472226,6.211833,356.2885,16.24698,230.7115,13.45824,675.5182,2.299778,1.918446,0.04882716,0.9304914,0.9015688,0,20.71613,716.4855,148.3326,271.483,396.2921,288.6095,-122.0355,2.773653,220.9866,39.72174,30.4219,-3.441191,1.324128,1,14.1995,18.42942,4.801417,3.166208,14.90569,15.38587,0.02500819,0.01824694,52.28811,41.16803,69.44238,35.15542,17.15426,-6.012608,41.66533,115.1334,59.256,44.84676,266.4175,99.8016,"Kljun et al"
"2026-03-11 16:00:00",2382,0.07430753,1,36000,15.60388,1,36000,177.2123,1,36000,309.2732,28.05271,0.5466573,0.6856406,"TRUE",11.35694,0.1745964,1,0.4099532,-0.4136402,2.71948,13.49027,15.8539,-11.95984,0.2460236,1.552199,14.42866,14.97679,-11.9191,0.2468369,1.65156,13.62443,17.93128,-10.30392,0.2807192,1.56578,2.121109,85.60968,14.04723,13.63577,6.870924,1.612623,0.04351573,1.616767,0.2335073,0.4737836,14.693,0.8290198,227,7.05962,6.871058,0.3628646,13.238,226.6371,13.19751,675.1179,1.862951,1.859824,0.02545235,0.9320016,0.9117304,0,21.58898,552.1045,119.0275,270.1334,393.9372,288.3623,-122.0379,1.765927,235.8951,30.91817,45.42479,-3.424875,1.653036,1,14.91616,18.17696,4.794902,3.164778,15.51365,16.10623,0.02532444,0.01830722,37.65498,17.35712,45.91579,10.18962,8.260815,-7.1675,40.95896,113.2267,58.25853,44.09117,266.4175,99.79435,"Kljun et al"
"2026-03-11 17:00:00",2383,0.0410693,1,36000,12.31036,1,36000,108.7106,1,36000,141.862,10.19977,-5.609549,0.9191771,"FALSE",8.830817,0.1428674,1,0.3707253,-0.2804316,1.696734,13.32767,15.93087,-12.03069,0.2446241,1.53575,14.21196,15.09121,-11.9923,0.2453841,1.627499,13.45079,17.99975,-10.39802,0.2786332,1.5481,2.106625,85.6087,13.82115,13.47505,5.892632,1.377009,-0.542109,1.152437,0.2262135,0.4113456,14.47437,0.5772066,227,6.034271,5.917493,354.7437,11.26816,232.2563,11.29912,675.3171,1.333095,1.850294,0.02270874,0.9322316,0.9121433,0,23.05873,344.7849,79.14257,267.8142,391.5945,288.1208,-123.0455,0.7347392,247.926,20.54869,60.42752,-3.408407,2.446321,1,15.25694,17.43703,4.798403,3.167805,15.68592,16.17597,0.02514847,0.01816444,22.23825,9.380384,26.99462,-6.595083,4.756371,-15.97547,42.16489,116.5616,59.97535,45.39035,266.4175,99.78137,"Kljun et al"
"2026-03-11 18:00:00",2384,0.02764675,7,36000,6.094984,7,36000,18.5657,7,36000,-33.13987,-10.35209,-12.50799,-1.082189,"FALSE",3.046062,0.08967265,3,0.2934149,-0.06039064,1.31994,12.81538,16.54787,-11.97656,0.2456817,1.485384,13.70226,15.66562,-11.93797,0.2464445,1.573996,12.90281,18.65658,-10.39994,0.2785868,1.493939,2.110309,85.61568,13.27551,12.88427,4.973945,1.226716,-1.052084,1.001422,0.2010159,0.3635972,13.96532,0.3819439,227,5.173065,5.083992,348.0569,10.62877,238.9431,9.737081,676.6951,0.9659131,1.861626,0.01665224,0.9334028,0.9130723,0,25.65723,112.7286,28.77761,266.0075,383.0984,286.723,-117.3424,-0.251552,258.184,9.342838,75.43037,-3.392088,5.661757,1,15.35758,16.28599,4.782416,3.167722,15.46965,15.96173,0.02458083,0.01785194,1.750102,2.561702,2.549921,-23.2541,0.7998194,-25.8158,38.79719,107.2851,55.18716,41.76637,266.4175,99.80022,"Kljun et al"
"2026-03-11 19:00:00",2385,0.00862724,3,36000,0.3621548,3,36000,-14.89847,3,36000,-106.4728,-36.31902,-21.79542,0.2072065,"FALSE",-41.1384,0.01362664,3,0.1140758,0.1239916,0.3696421,11.34954,18.19588,-11.99468,0.2453172,1.348472,12.31204,17.13715,-11.95261,0.2461465,1.437151,11.37152,20.39988,-10.54319,0.2754387,1.350428,2.097694,85.60957,11.91004,11.29216,2.058473,0.6857507,-0.6695523,0.4989076,0.07104693,0.1418498,12.57342,0.359257,227,2.248292,2.164649,341.9821,15.62327,245.0179,5.556454,677.8745,1.06057,1.868439,0.0065855,0.934342,0.9140289,0,12.3885,-1.166935,2.384302,262.7622,365.6838,283.5309,-103.7857,-0.864176,267.6084,-2.262503,90.43311,-3.375702,"NAN",0.3347222,15.23415,14.50047,4.727541,3.119069,14.89295,15.2293,0.02376181,0.0173793,-13.15827,-15.88894,-22.29712,-50.34091,-9.138854,-34.45198,51.1712,2833.727,267.3939,154.4429,266.4175,54.90764,"KormannMeixner"
"2026-03-11 20:00:00",2386,-0.04877514,8,36000,-0.446364,8,36000,96.12923,8,36000,-99.06954,-43.6271,-19.49387,-1.725805,"FALSE",-215.3606,0.0570141,4,0.2321669,-0.3891685,1.603659,8.600452,22.1917,-11.97976,0.2456134,1.132127,9.398292,21.12602,-11.94459,0.246308,1.196706,8.616443,24.2202,-10.83041,0.2692648,1.132991,2.07059,85.63266,9.503977,8.434249,-0.7115415,1.662769,-0.7866582,0.6586156,0.04439961,0.09350004,9.657054,2.378702,227,1.951501,1.060718,227.8704,54.7251,359.1296,3.502761,685.1536,7.169435,1.889106,0.0221925,0.9342046,0.9138318,0,0,-6.112085,-0.00178167,259.2728,352.232,280.9123,-93.97244,-1.013193,277.0163,-14.16514,105.4358,-3.359207,"NAN",0,14.6464,12.77386,4.675125,3.062791,14.08621,14.03491,0.02277055,0.01654778,-23.26405,-25.00241,-34.67725,-52.57695,-11.4132,-27.57455,93.42571,257.7002,132.8412,100.5409,266.4175,90.95651,"Kljun et al"
"2026-03-11 21:00:00",2387,-0.009043134,9,36000,-1.371361,9,36000,-8.998403,9,36000,-91.74142,-48.30761,-21.19758,0.2387487,"FALSE",6.561657,0.008717069,9,0.09037933,0.09274358,0.1126194,6.182982,27.60391,-11.16385,0.2622592,0.9515672,7.146402,25.93036,-11.12066,0.2631631,1.017042,6.14986,29.97679,-10.15011,0.284259,0.9493025,2.205229,85.64915,7.538793,6.228823,-2.55057,0.3478673,-1.444097,0.2914737,0.06235407,0.1388172,7.420891,0.8004987,227,2.948245,2.931003,209.5181,6.194339,17.48193,4.736911,687.4629,2.88551,2.034345,0.05135968,0.9341494,0.9138449,0,0,-4.2808,0.7963134,253.3033,339.9676,278.3683,-87.26917,-0.6048626,287.2653,-25.68078,120.4388,-3.342959,"NAN",0,13.83757,11.2939,4.6145,3.019028,13.20382,12.84585,0.02186806,0.01565555,-26.80714,-27.41293,-45.66807,-50.94715,-18.86094,-23.53423,110.161,5440.802,619.2935,350.5497,266.4175,32.23585,"KormannMeixner"
"2026-03-11 22:00:00",2388,-0.003446199,7,36000,-0.4293753,8,36000,-24.95723,7,36000,-95.67381,-39.48428,-14.05848,0.4518032,"FALSE",58.12451,0.04036665,7,0.1946146,0.1195964,0.4112129,6.655193,28.24394,-10.46631,0.2771292,0.9825073,7.592442,26.58394,-10.42412,0.2780568,1.047988,6.608542,30.80253,-9.403909,0.3013554,0.9792417,2.334156,85.6859,7.699314,6.635093,-3.550014,0.6938031,-1.389812,0.5196728,0.1115771,0.2664641,7.882825,0.6117017,227,3.845127,3.812362,201.38,7.477111,25.61996,6.876745,687.0666,2.191378,2.146172,0.01970978,0.9340081,0.9136401,0,0,-4.565491,0.8585883,253.1708,343.4205,279.0738,-90.86292,-0.6131932,299.456,-36.48771,135.4413,-3.326478,"NAN",0,12.96424,10.26805,4.557819,2.985708,12.43092,11.83829,0.02118,0.01486264,-25.69284,-25.15877,-39.6487,-39.31986,-13.95587,-14.1611,46.65665,1811.337,210.7493,126.8344,266.4175,61.11409,"KormannMeixner"
"2026-03-11 23:00:00",2389,0.009657808,7,36000,-0.1259932,7,36000,-37.32364,7,36000,-95.4165,-32.36024,-9.397675,0.5939083,"FALSE",296.2353,0.08223951,7,0.2775086,0.1251813,0.6110908,6.14173,29.63779,-10.30214,0.2807532,0.9481791,7.042524,27.9498,-10.26145,0.2816585,1.00899,6.130468,32.17949,-9.266309,0.3046269,0.9474044,2.36354,85.70943,7.273312,6.098697,-4.520268,0.9296275,-1.928311,0.4972892,0.1480681,0.3326825,7.335982,0.4851328,227,4.941381,4.914388,203.1028,5.986654,23.89722,9.594787,689.4107,1.613944,2.178229,0.0164913,0.9336467,0.9133947,0,0,-4.779309,0.3279595,252.1134,342.4227,278.8611,-90.87336,-0.5641394,315.1006,-45.85731,150.4442,-3.310088,"NAN",0,12.38729,9.62663,4.52768,2.944028,11.81082,11.0942,0.0207068,0.01427986,-23.43309,-22.49205,-32.18839,-32.5321,-8.755301,-10.04005,39.81678,114.9115,57.4799,43.41533,266.4175,98.26187,"Kljun et al"
"2026-03-12 00:00:00",2390,0.003761947,7,36000,-0.009740839,7,36000,-38.77235,7,36000,-93.7249,-31.17369,-9.175072,0.6200055,"FALSE",3980.391,0.08238927,7,0.2774845,0.1297913,0.4103372,5.54361,31.03489,-10.23883,0.282162,0.9094646,6.43215,29.28293,-10.19859,0.2830611,0.9672809,5.506429,33.73842,-9.210093,0.3059721,0.9070923,2.379285,85.68921,6.842198,5.506329,-4.557797,0.6987451,-2.075264,0.4667332,0.1592076,0.3385112,6.726413,0.3486735,227,5.027496,5.007996,204.4808,5.044586,22.51917,8.80127,689.9008,1.078855,2.193845,0.01421791,0.9336996,0.9132611,0,0,-4.54377,0.4757732,250.6196,339.3249,278.2239,-89.24036,-0.5349989,335.7346,-52.54858,165.447,-3.293727,"NAN",0,11.93302,9.04415,4.501292,2.929291,11.29947,10.48329,0.02024319,0.01385583,-22.40116,-21.59608,-30.55612,-31.79126,-8.154963,-10.19518,39.21296,113.2456,56.61908,42.76402,266.4175,98.24545,"Kljun et al"
"2026-03-12 01:00:00",2391,-0.007872593,7,36000,-0.7656552,8,36000,-25.74546,7,36000,-92.27865,-29.45928,-8.819987,0.4220214,"FALSE",33.6254,0.07145988,7,0.2583139,0.09249943,0.5691522,5.232883,31.8134,-10.20736,0.2828729,0.8903579,6.105729,30.04757,-10.16778,0.2837589,0.9461588,5.191298,34.58787,-9.178661,0.3067302,0.8876964,2.387895,85.66612,6.623998,5.198543,-4.389147,0.8379883,-1.687898,0.5767108,0.149389,0.3216905,6.400715,0.5806435,227,4.734741,4.702508,201.0349,6.683175,25.96512,8.465435,689.929,1.994956,2.201853,0.0247988,0.9336882,0.9133062,0,0,-4.456194,0.5265312,250.3151,337.6111,277.8765,-87.85281,-0.5568947,169.7765,-54.94357,-10.55043,-3.277244,"NAN",0,11.4991,8.492248,4.455194,2.899666,10.84147,9.925637,0.01975292,0.01350153,-22.05446,-19.22412,-30.33253,-28.58603,-8.278066,-9.361909,38.65552,111.335,55.75888,42.12003,266.4175,98.34932,"Kljun et al"
